Actual,Predicted
7.9,7.820639300136366
8.3,8.279943312997258
7.8,7.675689200064833
8.3,7.972118697263027
8.3,8.085574293107117
8.7,7.64948453309495
8.7,8.057978569609142
8.6,8.111854966117134
8.2,7.900182158527505
8.6,7.762379142518388
7.0,7.7162231794357545
8.3,8.338423155643055
7.9,8.130440589057551
8.4,8.119516691878532
8.6,7.885750815227336
7.4,7.819995053214842
6.9,7.725200732913292
7.9,8.406436035087536
7.9,7.7526286030368805
8.0,8.132267431628309
7.0,7.7879666248225
7.4,8.01502901706085
7.9,7.885818043549225
8.6,7.808000382010168
7.9,7.7042609231724155
8.5,7.821677208688308
7.8,7.814113939349508
8.0,8.11784492536279
7.9,7.70587822435302
8.4,7.959758155303241
8.4,8.008931635387153
8.0,7.788174032835881
7.7,7.8986239669675165
7.4,7.814950704344328
7.9,7.614638582535811
7.5,7.841956754437218
6.4,7.4268143640313715
7.8,8.177713596438855
8.5,8.240898757043222
6.4,7.514827071049575
8.1,7.751434594968233
8.3,7.667577366107712
8.2,7.883920756271095
8.6,7.782761934270075
8.4,7.980952107479616
8.1,7.878006131598975
8.5,8.322418227927805
7.4,7.820107860166795
7.7,8.098640924048896
8.5,8.293509176108078
5.5,7.862684330858075
7.9,8.12254125397302
8.0,8.13841081645178
8.5,8.287132155615367
7.0,7.69183107605114
7.8,7.939104690437005
8.3,8.111090222699735
8.0,8.048277653126007
8.0,7.657450705417936
7.4,7.604359372782779
8.5,8.275972369753125
9.0,8.074885832451926
8.7,8.05266608406987
7.8,8.010157382992908
7.7,7.699426227211228
7.4,7.8206713607840666
8.6,8.33419042495193
8.3,8.153299891692438
8.2,7.788461927721826
7.2,7.785193555990107
7.4,7.497225468477695
7.8,7.982409484474573
8.6,7.905997855291689
8.4,8.126995517724552
8.6,8.445094923116946
8.6,8.43074662700835
8.0,8.149961127923934
7.4,8.223721396117352
8.6,8.244337566853178
8.0,7.838803772667867
8.3,7.881943577099357
7.3,7.98324382713357
8.2,8.08581284763599
8.5,8.011141111192245
7.1,7.635454136378453
7.0,7.756398408539825
8.0,7.939231173303637
8.5,7.967936797354137
7.9,7.916427741914231
8.0,7.976277038360292
8.0,8.262729835317085
7.1,7.780814103519961
8.7,8.07823138614686
8.2,7.6768576322735225
7.4,7.944562940616409
7.9,7.75900562352959
7.0,7.540661448361842
8.2,8.05485614218254
8.0,7.764272150431445
5.5,7.752680727358833
8.0,7.891807080113079
7.7,7.9268496718598005
8.8,8.254525014208973
6.2,7.7474629138161895
7.1,7.779931255737404
8.6,8.262193224232766
8.3,7.8505188599656535
8.0,8.178712590325635
7.7,7.791019135365085
8.2,8.115583472863769
7.4,7.754857531568228
7.2,7.949401833677381
8.1,8.110920774741238
7.9,7.782191460542693
8.6,7.702618153524379
7.9,8.073757047203792
7.5,8.00282331703372
7.5,7.956749343973892
6.4,7.7148205490431785
7.9,8.108904002710995
8.3,7.977212151352867
8.0,8.119406299743435
8.8,7.809156249002589
9.0,8.021589734724701
8.3,8.080117741979395
8.6,7.774368351601636
8.2,7.969244642067913
7.9,7.818885619500871
8.2,8.05867645994688
8.5,8.304134168002323
7.5,7.76261016233956
8.0,7.800382224199291
8.3,7.7560969001767255
7.7,7.8291301139784375
8.2,7.904397223019757
6.4,7.895130803474545
8.3,8.263446635071839
7.7,7.614930705682825
8.2,7.965249236472375
8.6,8.194277955985406
8.0,7.969521450041044
8.0,8.058784755872193
7.8,8.267871750743993
8.0,8.012332767425292
7.4,8.00801429451887
8.1,8.401666391191885
7.4,7.8873112249328825
8.2,7.944194517431547
8.5,8.166169180317603
7.7,7.807950378112292
8.1,8.076008250719987
8.3,8.112003735083663
7.9,7.8898157670051
8.3,7.583015004894556
8.3,8.038232763570528
7.4,8.156284404406946
6.4,7.41135991355536
5.5,7.794928488123035
8.6,8.156749829742282
8.7,8.061167079855498
8.6,8.093999308737548
7.4,7.78511947153721
7.1,7.7883779609398625
7.1,7.702288184288282
8.1,7.768635862971382
7.9,7.854342079895599
7.5,8.268479868520112
7.1,7.514606080790484
7.1,7.62859883934879
7.0,7.632846726512974
7.1,7.8505567576941635
7.7,7.468676612796031
7.4,8.045001013376586
7.8,7.853926922836068
8.3,8.114916434995362
7.9,7.64733037957353
8.6,8.251033438370523
8.0,7.705640825652187
8.2,7.701256172484022
8.3,8.046117771933671
7.4,7.917734170550355
8.0,8.079206773118614
7.9,7.7715099512174035
8.0,7.664934269229591
8.3,8.16226581215373
7.9,7.78508965791751
8.2,7.9724193628024365
8.5,7.972247506854616
8.0,7.922619382415207
7.4,7.88611002226634
8.9,7.679230495893846
7.8,7.743328532498226
8.7,8.168308031678395
7.7,7.632492394709377
6.9,7.902407511715267
7.7,7.93927747260854
8.6,7.795994251792448
7.2,7.893704819938971
8.2,8.204106577775756
7.1,7.713447970150524
7.5,7.757189694920757
8.7,7.886909808103087
7.4,7.911606967789614
8.3,8.275562974007986
7.4,7.9734189583459205
7.9,7.837859502494683
8.7,8.293995176422605
8.6,8.125246709151824
8.7,8.04650570919563
7.8,7.73631428933845
8.6,8.432659733156163
7.7,7.4866602581877455
9.0,7.903614855609572
7.7,7.789409328572157
7.7,7.925423123418353
8.0,8.195078547909855
7.4,7.857460048609512
8.5,7.809131714309255
8.7,7.797887850300823
7.1,7.857412054723826
7.7,7.876309819611315
6.9,7.921498138852044
8.3,7.981434240495432
8.2,7.919822733249413
8.5,8.19669382737429
8.3,7.710505350233441
8.0,7.9030100444001254
8.0,8.132951247622543
8.2,8.094228349193736
8.0,7.505987033448803
8.2,7.833529498945078
7.9,7.735508323586693
7.4,7.812455435575544
8.5,7.745245310432604
8.5,7.8110880470198305
7.1,7.885786948966002
8.6,8.412635315239315
7.1,7.8629919476549475
7.8,8.070252941761648
7.4,7.805366511601563
7.0,7.771384406697694
7.4,7.502795537190006
8.2,7.9574412596251145
7.0,7.696932692445308
8.5,8.306525550687088
8.2,7.907592124601974
7.4,7.807875603944743
7.9,7.614638582535811
8.7,7.817018911778952
8.3,7.775441598262071
7.7,7.863271237028107
8.0,7.894351424039497
8.5,8.081548926308875
9.0,8.034146195084785
7.6,7.762614106907281
8.3,8.23156153260829
7.7,7.882059384067928
8.4,7.9644519174505035
8.7,8.086154772658446
7.9,7.79290150802108
7.9,7.75900562352959
8.0,8.045465742770535
8.3,8.214184151765656
7.9,7.866241173374765
8.3,7.822141118773096
7.8,8.214321709649285
8.3,7.79503878167908
7.7,7.85035777053037
7.8,8.304699044089391
7.9,7.784611381380557
7.4,7.993754689547162
8.0,7.806440393667366
7.1,7.416718816227391
5.5,7.710114115569996
6.4,7.60816488130261
7.7,7.896088829151889
8.3,8.190243730031467
5.5,7.752680727358833
8.2,8.515482497562418
7.7,7.789114310386685
7.9,8.104845022105751
8.6,8.29545866055953
7.9,8.168757322041515
7.3,8.063546541456033
8.6,8.100695180254892
8.3,8.266167314854199
7.7,7.925423123418353
8.5,8.372208861761997
8.0,7.94074424812396
7.7,7.626115374216668
8.3,7.602724584938344
7.8,8.059990744863386
7.1,7.763436722677326
8.7,8.42289364917424
6.5,8.395435213793494
7.8,8.085817677858861
8.5,8.240898757043222
8.0,8.105830833675677
8.5,8.14533776215315
8.2,8.144181351547758
8.0,8.176591409148896
8.3,7.8098653543246295
7.7,7.733702712359542
8.1,8.393695115575998
8.4,7.991498005487386
8.0,7.549191347286911
6.4,7.863245701010996
8.2,8.12115683610424
8.6,7.573137393059497
8.5,7.965545414669371
9.0,7.910310727126918
7.2,7.793802533655265
8.0,8.173689121453938
7.5,8.274706150294895
8.5,7.779927356792786
7.7,7.991426043974028
6.9,7.835289371029497
7.7,7.718103894824004
7.2,7.9470104509926145
8.3,8.207647705760628
7.4,7.89781777997981
8.0,7.948084285961242
8.5,7.867345519749542
8.6,8.250651456497431
8.5,8.3413368298034
7.7,7.826125092658073
7.9,7.80772808066663
7.5,7.8562023967397865
8.0,7.88786462072994
8.3,7.824851352482497
7.7,7.626115374216668
8.2,7.956815268729361
7.9,7.940542434133049
8.2,7.626401522540622
8.0,7.905989486438693
9.0,7.941985044972737
8.2,7.679064083706981
7.7,7.669135379870857
8.0,8.160672639310016
8.6,8.126362687738048
8.3,8.023479349184553
7.9,7.940542434133049
8.7,8.38712527820636
8.2,7.963690771061799
7.0,7.772821201152315
7.5,7.992785730425602
7.4,7.9188774763717955
7.7,7.8599233012694345
8.5,7.9372688376613185
8.3,8.029773880415837
8.1,7.856802538460715
8.2,7.716537174414382
7.7,7.726712872489163
8.2,8.028371187935313
8.8,8.170763219952821
7.9,7.9433015157688995
8.0,7.842219281511596
8.3,8.086494762472105
9.0,8.015101265332774
7.4,7.611625686883552
7.9,7.7417196978991845
7.7,7.7923961835640725
8.2,7.676259264329406
8.2,8.205585484133746
6.9,7.677691930242604
8.3,8.210676790494665
7.7,8.020432447590315
7.8,7.659749759167009
7.8,7.829378504273086
7.7,8.042841994737685
8.6,7.864909395376316
8.0,7.936680365106553
8.5,8.142014260001629
8.0,7.95812809323726
8.5,8.360411373850486
7.9,7.79433633763194
8.5,8.235578087371744
8.4,7.971888287417999
8.0,7.793435074742367
8.7,8.004847761376398
7.7,8.179461695383438
8.0,7.990491472237761
7.9,7.735508323586693
7.4,7.898949287332077
8.3,7.770314326951207
8.5,8.232927481427335
6.9,7.9660182911300454
8.2,8.018157037642634
9.0,8.030517563414495
7.9,8.163815131159664
8.7,8.063825869932112
8.0,7.825210394389067
8.4,8.015470777647906
7.7,7.930229952201558
8.2,8.665185018472538
7.0,7.701874883327158
8.3,8.083716555885447
7.9,7.860788238115339
8.7,7.794921287495749
7.8,7.921221899609639
8.2,7.9249243496435815
8.2,8.1541684685689
7.9,7.990377504261613
5.5,7.708998136983772
8.0,8.290576965359826
7.1,7.791566471186217
8.2,7.921445928618945
8.3,8.038851864989661
8.3,8.152388643513426
7.0,7.727861241834949
8.9,7.668070710031605
7.8,7.701875934451851
8.6,8.14550213836233
8.2,8.037299016625107
7.9,7.754161108527868
7.7,7.684305686212643
8.5,7.896020694495353
7.5,7.898712236822335
7.1,7.786945978279384
7.9,7.949678536261609
8.2,7.980543534239992
8.0,8.140744450270297
8.5,8.059354087064715
8.1,7.7311752347543345
8.0,7.788174032835881
8.6,7.791680431958019
8.2,8.018815297220849
8.3,7.833255938386904
7.8,7.982098492824985
7.4,7.804091107503021
7.8,8.032469095342343
7.7,7.872384034199124
8.3,8.121962015229478
8.1,7.97603577645252
7.1,7.756067632720933
7.9,7.82970026321338
8.1,7.981925585171139
8.0,7.856255190866223
7.2,7.832383507636159
7.7,7.632492394709377
7.8,8.187215442867744
8.2,8.245729275737625
7.4,7.728679010055647
8.6,7.827023501430909
8.3,8.054615499567754
7.2,7.97347508603736
7.2,7.8430650169614475
7.9,7.8595128340167975
8.2,7.951056344151859
7.4,7.822081226581517
8.0,7.704089214759375
7.4,7.872761787458065
8.0,7.936680365106553
7.7,7.786975716145269
8.3,8.2873604619195
8.0,7.702176108611562
7.1,7.800337721314075
6.9,7.632733935769002
8.6,8.224192715983973
8.5,8.245775834913328
8.2,7.969709129093035
8.2,7.629801600400799
8.3,7.664019672545389
8.6,8.175402614683458
7.8,8.162400887881303
8.3,7.581398977433729
7.7,7.721586373423394
8.4,7.438711172862009
7.7,8.097516982052118
8.3,7.657763797833927
7.9,8.0478440314933
7.4,7.951820942586776
8.6,8.111130408102735
8.2,7.961320288919309
8.5,8.048127830049962
9.0,8.029401584828271
8.2,7.628207345277621
7.8,7.785225786839981
8.7,8.10847434438293
8.3,8.16176893498664
7.8,8.342177040840589
7.8,8.070831679700992
7.5,7.795729576532974
7.9,8.204167116279704
8.0,8.154001635916385
7.9,8.140803247358205
8.0,8.175000335020899
8.2,8.08719920198056
8.0,7.977014449119977
8.0,8.220960351089836
7.7,7.419382691989658
7.5,7.713825955570331
8.2,7.939741154501537
8.2,7.764580998153435
7.7,7.9016927854966825
7.9,8.04514793996756
7.9,7.9914934828478374
8.6,7.861199286330404
7.8,7.817459430882214
8.6,7.981757433820545
8.4,7.913046480194144
8.7,8.275747686705271
8.0,7.975639336311021
7.6,7.640478678999666
8.2,7.621830324784912
8.3,8.178440947157398
7.2,7.911137745877361
8.7,8.130208444568405
8.3,7.713693860479796
8.5,8.334959809310691
7.0,7.666484384436381
8.6,8.102927137427342
7.1,7.832063398265305
8.2,8.265447476166683
8.7,7.988895879142774
8.2,8.000179008079787
7.1,7.776670395120244
7.8,7.987192249844105
8.3,8.014778612629682
7.0,7.738542751160239
8.6,7.775643755700178
7.8,7.478754117037147
7.8,7.8870905397321085
8.2,7.985485725121842
8.2,7.644055310841222
8.2,8.014182317339035
7.9,7.736436338507501
8.2,7.838873337457165
8.3,8.217213236499692
7.8,7.698637795109966
8.5,8.228239028558377
7.9,7.800296831219885
7.7,7.636612575358038
7.4,7.607538098782762
7.8,8.1113257598297
8.0,8.242109074043588
8.2,8.002245723117685
8.6,8.175402614683458
7.0,7.644484788912169
9.0,7.915890620058038
7.9,7.806673851712595
7.4,7.912819306903721
7.7,7.8117444519663914
7.1,7.353586313349566
8.4,7.776064113024475
7.9,7.903673700928811
8.4,7.809530359834854
7.7,7.864179893849178
8.1,7.941599865791888
8.2,7.8920514573993
8.2,8.062508566773792
8.2,7.970679471678773
7.9,7.7629295117053445
8.7,8.25020823578185
7.7,8.04890016420576
6.4,7.617570986529357
8.4,8.04951471873813
8.5,7.951471172890439
7.8,8.142472698841585
8.8,8.400893757458636
7.4,7.85208122477917
7.8,8.326540339276923
8.0,7.8946027019790765
7.0,7.777922817546482
9.0,7.943790084713643
7.0,7.6666418451049365
8.0,7.923851608088945
7.8,8.012388213944197
8.3,8.089523847206141
8.4,7.9010799258084266
8.2,7.999834021230439
8.3,8.260231529938956
8.4,8.087928591088582
8.5,7.937327098989131
8.1,8.436582543233232
8.3,7.670039562282393
8.6,8.070077549877297
8.5,8.034098384966
8.3,8.001125978200529
8.0,7.962485317444451
7.8,7.994206972386086
8.0,8.104134331303465
8.6,8.16822846662916
7.1,7.745173647101755
8.6,7.737006812234884
7.7,7.841860322124694
9.0,8.051874687533786
8.2,8.034117036069404
7.4,8.024337070083554
8.0,7.793435074742367
8.3,8.091123941888517
7.0,7.8431278520844385
8.2,8.293747792445458
8.2,8.17433808371947
7.7,7.754612337144767
6.4,7.6234697304851124
7.1,7.5417084178845
8.0,7.922091463182785
9.0,7.910310727126918
7.7,7.892725223011761
5.5,7.7875949145564185
7.9,7.911575838817669
7.4,8.048827225672213
8.0,7.823572960841085
8.3,7.722512328172581
7.7,7.56605416332198
7.4,7.926328759596825
7.8,8.037889562761146
8.6,7.800084980178841
6.9,7.733331434041497
8.2,7.905474437140817
8.5,8.06254259731107
7.7,8.082212132869616
6.8,7.781430762729286
5.5,7.835263142739423
8.1,7.884249907920263
8.3,7.963124746638734
7.2,7.960242768514988
7.4,7.633631263184807
8.8,8.32610706923964
8.4,7.908305395870191
9.0,8.030517563414495
7.7,7.536241592518563
7.7,7.443168530825193
8.0,7.943932758370315
8.0,8.259336431036985
7.9,7.925700712753758
8.2,7.9520266867375975
8.5,7.7818404629405995
7.9,7.832091645898146
8.2,8.191629442239332
8.6,8.29034840906455
7.9,7.8891922704329955
8.3,8.007135457666719
8.3,8.273233181850275
6.2,7.693577090652793
8.4,7.865049760024617
8.2,7.743312565171031
8.6,8.384866124587589
7.9,7.984209875774369
8.3,8.285493885553564
8.2,7.720833567934229
8.2,8.051175565887402
7.4,7.687738915724958
7.8,7.930287827050038
8.6,8.275846581974921
7.7,7.889074106609908
8.3,7.683201066314851
8.2,8.238316212751437
7.7,7.951082349732097
7.9,8.22057061354478
8.3,8.166356498070334
7.7,8.003884538892356
7.7,7.690045004656082
7.1,7.786945978279384
5.5,7.986876804953596
8.1,7.8658638122038225
8.3,7.611552171599432
7.7,7.942784833879531
8.2,8.129380089245865
7.9,8.131469082662814
7.7,7.72049527750877
8.6,8.106690218874512
7.7,7.81270928620971
7.3,8.040748693194596
8.0,7.896430419970294
9.0,7.903614855609572
8.4,7.906350608676798
8.3,8.125757369832968
7.5,7.83817785517817
8.6,8.123908174204827
7.0,7.6666418451049365
8.0,7.869965784925548
8.1,8.48600248720797
8.0,7.722901425212869
8.1,7.934096472872997
8.6,8.121038514983107
8.0,7.866979878616315
7.2,7.964385866991487
7.7,7.920943538692001
7.7,7.419382691989658
7.5,7.87432635410562
7.1,7.76184246755415
7.4,7.8278634655998225
9.0,7.96164574209323
8.6,7.721861388564698
7.8,7.9678451567494495
8.3,8.09944282929869
9.0,8.279286202474315
7.9,8.118005399096768
8.3,7.438100570098218
8.3,8.159979477577624
7.7,7.89483748846702
8.2,7.6934123798155785
7.5,7.904942273138527
7.7,7.951863925623936
7.5,7.977356327431558
5.5,7.733537876818133
8.3,7.94521145542137
8.1,7.855341728390852
8.0,8.178267194531214
8.0,8.07219147997367
7.9,8.11864310114604
8.3,7.905265570109888
7.9,8.080612344233455
7.0,7.653412617601962
7.0,7.673178291109965
7.7,7.803757624680753
6.9,7.971279333036531
8.3,7.34053215655976
8.0,7.858487148038671
8.3,8.314622224525833
8.7,7.987310955021447
8.3,8.299476800855647
8.3,8.044122176524434
8.2,7.981476374375942
8.2,8.180415266122965
7.9,7.7526286030368805
8.0,7.899778355728966
7.5,7.94208219684066
7.8,8.144645691904108
7.7,7.670276241128682
7.7,7.737234956302133
7.0,7.685294630046113
7.7,7.955060598327997
7.4,7.85287531427225
7.7,7.634086649832555
7.4,7.6110552443001245
8.5,8.321021526133848
7.9,7.512979790672248
8.3,8.128381336289626
7.9,8.073757047203792
7.5,7.832279111222413
8.1,7.6968375662818
8.5,8.215484987572957
7.9,7.681935130780031
7.2,7.97554761769749
7.8,8.122711794689232
8.6,8.317713938775071
8.6,8.235665458339565
8.2,7.769936625728094
8.3,8.1382425968632
7.0,7.730414014875795
8.2,7.940378856550807
8.3,8.013993769510588
7.0,7.702512585376429
7.7,7.519980190262153
7.7,7.4253128734456055
7.7,7.669479113567093
8.5,8.292009233485473
8.6,8.075986118051862
8.0,7.826485798487609
7.2,7.893762329878489
7.5,7.664116855546725
8.3,8.232996362219149
7.9,7.981927952108773
7.7,7.6897359778502565
7.0,7.7793556823135805
8.1,7.935266071861941
7.7,7.966212221732532
8.1,8.624385796743532
7.4,7.991858804362252
7.7,7.703252439506854
7.7,7.845064384040799
8.5,8.173077801296438
8.3,8.228505852987725
7.5,7.810991803034849
8.7,8.089550597521422
7.5,7.7688277573199525
8.3,8.16250369088818
8.3,7.9749408351803845
8.0,7.641498718918883
8.0,7.940506577402179
8.2,7.973854192413296
8.3,7.885751898187875
8.5,7.931204500494358
8.2,7.932736199747151
7.9,7.885111203772924
8.3,8.099274134158085
8.3,7.904723534153686
7.1,7.632265626132098
7.9,7.905198818324959
8.5,8.37759761851301
8.2,8.0583497139417
7.7,7.806810542253954
8.0,8.220482074552883
8.8,8.301927846340796
7.8,7.81853445910153
8.0,7.9519852142890555
7.8,7.821885505194152
7.5,7.865927352991169
8.8,8.09006400170645
7.5,7.833554515320955
7.8,8.209694440104546
7.4,8.066288460430915
9.0,7.954949870575885
7.8,8.020838892318196
7.0,7.755601280978237
8.5,7.8110880470198305
8.3,7.874968672286875
7.7,7.986951125159827
8.3,8.045135581904553
8.2,8.005423554186159
7.7,8.007419407976013
8.1,7.795419349040762
7.9,7.729581041477838
7.7,7.657522200143262
7.6,8.419500021032512
7.1,7.868412415073751
7.0,7.7723409597716
8.7,8.187439093156524
8.7,8.014403961113612
8.7,8.297283271143447
8.7,7.830850896827537
8.2,7.886668043309555
8.6,8.198431408451821
8.3,8.147935595390152
8.1,7.93649824939772
7.0,7.692478109102261
7.7,7.638869415202087
8.6,8.503125809600604
7.2,7.839398230178139
8.4,7.831564581117156
8.0,7.889415697428313
8.2,8.247084615928914
8.6,8.290029558039913
7.9,7.98584164938536
7.7,7.7935121621502965
8.5,8.033764337137882
7.1,7.724448330500448
7.9,8.160239017677307
7.7,7.912645249593771
8.3,8.045443326620022
8.1,7.882465678766249
8.4,7.948704252138239
8.2,7.769936625728094
5.5,7.840843035670544
8.6,8.152445340909702
8.3,7.804240495145074
7.4,8.041007053562641
7.1,7.7829603404714405
8.0,8.021394458346213
7.9,7.890627100043855
9.0,8.115539338092951
6.9,7.733331434041497
8.0,7.918516528826737
7.9,7.806452676568088
6.4,7.416461529949528
8.6,7.910771289659372
7.9,8.07453684426173
6.9,7.902726362739902
7.0,8.104164649219953
8.7,7.709906802263374
7.5,8.254301649561986
8.0,8.126077303137066
7.9,8.04282849781415
8.3,8.37135111202442
8.2,8.026506557053791
8.3,8.097220203128092
8.2,7.860874058157013
8.0,7.947372546556249
8.0,7.575974833356291
6.9,7.94800320823814
8.3,8.248938913450923
8.3,7.686810679709966
8.6,7.838082587044331
8.3,7.777297583563376
8.1,7.802916715297319
7.5,7.71040897711239
8.0,7.845340218672894
8.3,8.077628944458029
7.7,7.938679504354399
8.2,8.142845235470103
8.3,7.936316820509511
7.8,8.11547082314996
8.1,8.25906150210469
7.8,8.286843386709805
7.9,7.902717147854905
7.7,7.948994266402217
8.4,7.751214122909015
7.9,8.055565208295917
8.0,8.127091605077219
8.6,8.06130914669982
8.2,7.714137696416884
8.2,8.016903102463324
8.0,8.065177328034652
7.4,7.847917594624358
8.0,8.25040542135201
8.5,7.8805268199090435
8.2,8.316750556109074
8.4,8.062920635005733
8.6,8.155378130979878
8.4,7.88291505836609
7.4,7.651868175453466
8.0,7.909110423599991
8.6,7.991359788224008
7.9,8.133296106095608
8.3,8.234590617342327
8.6,7.89818600518812
8.1,8.527455085254346
8.2,8.091991607374693
8.0,8.267619691586072
8.4,7.639609090720014
8.3,7.766513769572278
8.2,8.14714972430268
8.4,7.904109010542464
9.0,8.627131255477792
8.3,8.151865062081576
8.5,8.388690008828771
7.9,7.7844519558682395
8.0,8.313693664645898
7.7,7.930817793154231
7.3,7.957352054293953
8.3,8.116032413581586
7.9,7.983362781719633
8.0,8.199704423338712
7.9,7.564499280902825
7.7,7.877266372685221
7.7,8.049219015230396
8.0,8.299661683990292
8.1,7.791433711232819
7.9,8.043698968173038
8.7,8.173093907381878
9.0,8.047942920870229
7.1,7.729243537205781
7.4,7.91927052882843
8.5,8.202730946587538
8.8,8.481277618010731
7.1,7.849776431619812
8.7,7.917519506468093
8.5,8.00093787840391
8.5,8.309546039840425
8.2,7.943127798294158
7.8,8.237899754428257
8.6,8.389614844830373
8.5,7.715519449816419
8.4,7.969497284787537
6.4,7.795011581739002
6.4,7.817809430000439
7.9,7.745705335707128
8.6,8.34660400163133
8.3,7.6290672056167335
8.4,7.866175379572727
8.1,8.42239170779319
8.6,7.85864847813332
7.1,7.792523024260124
7.8,7.844201966584686
8.3,7.597748991712542
7.3,8.230691283052932
7.9,7.876916505984529
7.0,7.810124806190904
7.1,7.798105764141626
9.0,8.086316492725704
5.5,7.8102333373055375
8.3,7.603769493532857
8.0,7.86981183958579
7.7,7.730857935809424
7.2,7.839557655690457
7.4,7.90580458436174
8.0,7.471349807549016
8.0,8.104134331303465
8.2,8.040308548378889
8.3,8.18498268812498
8.0,7.843703753817925
8.7,8.043100553330806
7.4,7.871229729477091
8.1,7.803390624656649
7.1,7.9652694212715875
8.4,7.8625146455496795
8.6,8.29672542955726
8.0,7.654587397956838
7.8,7.423686825051252
7.5,8.153861611958048
8.5,7.82491691600164
8.4,7.780251081193724
7.9,7.854342079895599
8.3,8.175922028809397
7.8,7.753491960409841
8.7,7.615154084604374
8.3,8.0050536563783
8.1,7.942918496453192
7.0,7.7613405994216755
7.7,8.064842715437534
8.0,7.604999711865399
8.3,7.855939327384457
8.3,7.734788092621047
8.4,7.980952107479616
6.4,7.809678728872235
7.1,7.734013861239513
7.8,7.457485033662613
8.4,8.00249836583731
8.0,7.8549797867676805
8.2,8.096930687922592
8.2,8.122282454715064
7.8,7.764651746272083
8.2,7.640801960750723
7.8,8.416592575669378
8.2,7.953926003373579
5.5,7.879583435163755
8.2,7.905194350581345
7.9,8.354622743584269
7.5,7.939371963131259
8.3,8.226778767238757
8.2,7.986303171885911
8.2,7.956803557575844
8.5,8.119685150433634
7.1,7.8009754233633455
7.7,7.79833715726195
9.0,7.903614855609572
7.7,7.7936715876626135
8.5,8.323743506017404
7.4,7.906516487843011
7.2,7.806716000153002
7.4,7.934997409877345
8.5,8.006198920310396
8.6,8.322371323759034
8.2,7.878500288852292
8.3,8.015348648056348
7.4,7.563607484695304
8.2,7.985645150634159
8.0,7.9718818657213895
7.1,7.773394809732376
7.8,7.9216982113028305
7.0,7.6982080965438495
6.4,7.478796905265765
7.4,7.84428429336855
8.2,8.170907235971976
8.5,7.845612632711458
8.6,8.239873652508281
8.7,8.063825869932112
8.7,8.44996840271598
8.6,8.111130408102735
7.8,8.469681271271186
8.7,8.043100553330806
7.8,8.165118980965753
8.6,7.799072553320374
8.5,8.178817119739877
8.2,7.921061964582565
8.0,7.919271446656535
7.8,8.224843793462256
7.8,8.132277325428298
8.7,8.226932110983459
8.2,8.1697881470518
8.7,8.167411319642317
7.1,7.83668673812252
7.7,7.443615369861955
8.5,7.997271091620602
7.8,8.342659247065066
6.4,7.416461529949528
8.1,8.388914315050227
7.7,7.803135474301233
8.5,8.247275777535933
7.7,7.803119922631483
8.3,7.634735710570257
8.3,8.37135111202442
8.4,8.01031021594088
8.8,7.79353254879545
7.6,8.523604880575997
7.7,7.883151529814989
7.7,7.744887380893385
8.6,8.274004466050611
7.9,7.9027434389800035
8.2,8.628834036820331
8.0,8.02187076694751
8.4,7.855803080310189
8.3,7.681766236703991
8.1,7.974294773861269
8.7,8.40054649389748
7.3,8.029748332844672
6.2,7.79050780214198
7.6,8.477052630979216
8.9,7.748740019264382
8.2,7.930504242574702
8.2,7.881210522561694
8.8,8.37865162270841
7.4,7.749727007802671
7.8,8.02587368522739
7.0,7.7783418554376516
7.9,7.652963249862273
8.0,7.837277090629746
7.8,8.13603671423895
7.9,7.997784420625528
8.7,8.086675161826335
7.4,7.8737805376741745
8.0,7.859646305049699
8.3,8.113369701176547
8.0,7.912685357956038
7.4,7.7697293982743885
8.2,8.119887961696348
8.3,8.270753613751927
8.6,8.461196899861038
8.3,8.242561892958214
8.5,8.196490236520056
8.6,8.137435617635163
6.8,7.800083547670462
8.8,7.855200384249759
8.3,8.045286845112543
7.0,8.407709972664897
7.1,7.746780343560732
8.3,8.275722399520305
8.2,7.927344672574701
7.4,7.799701394590124
7.1,7.918788030015775
8.3,8.070876901824164
8.3,8.159671072625947
7.8,8.02587368522739
8.6,8.329325118824867
7.1,7.815639723546196
8.3,8.27109905966309
8.5,8.27526955469211
7.8,8.107501905539792
7.4,8.016896839211991
8.5,8.089644934405086
8.6,8.389614844830373
8.6,8.108347604846145
8.3,7.614657427020072
8.7,7.723336122131133
8.0,7.9030100444001254
7.0,7.75273358660028
8.3,8.166356498070334
8.6,7.996611855387191
8.5,8.327082846195376
6.4,7.756590033270427
8.2,7.7998673603248285
7.1,7.687992938961258
8.3,7.742863448447726
8.2,8.128809260695492
8.3,8.266316294293556
8.2,8.02982044221737
8.3,7.702534074617554
7.1,7.521780228844783
7.2,7.913531093405889
8.2,8.015464251128227
7.1,7.792685296722823
8.2,7.628207345277621
8.4,8.013338920620612
8.2,7.730090307805153
8.2,8.68989597288179
7.7,7.819062473863257
7.9,7.599422424490196
7.9,8.141026754026832
7.9,8.08307706971552
8.7,8.32603970439847
7.4,7.8177254247238555
7.7,7.951720051781368
8.5,7.95645816046726
7.7,7.892725223011761
8.3,8.035663354743306
8.4,7.844483868935629
8.2,8.598864005348359
7.9,7.499659433724025
8.3,8.22024232123373
7.9,7.689912627063818
8.2,7.898734533483034
7.4,8.100321666150842
8.0,7.511566926379924
6.4,7.759300266979828
7.7,7.8825138277657185
